id_produto,categoria,custo_medio,data,quantidade_saida,quantidade_entrada,preco_und_medio,valor_total,dia_semana,mes,is_weekend,semana_do_ano,saldo_dia,categoria_encoded
100105,Groceries,62.190677642822266,2022-07-03,214,0,68.66798400878906,14694.94857788086,6,7,1,26,18612,3
100105,Groceries,62.190677642822266,2022-07-04,97,0,68.66798400878906,6660.794448852539,0,7,0,27,18709,3
100105,Groceries,62.190677642822266,2022-07-05,73,0,68.66798400878906,5012.762832641602,1,7,0,27,18782,3
100105,Groceries,62.190677642822266,2022-07-06,80,0,68.66798400878906,5493.438720703125,2,7,0,27,18862,3
100105,Groceries,62.190677642822266,2022-07-07,102,341,61.64806503295898,26648.525266723635,3,7,0,27,18964,3
100105,Groceries,62.190677642822266,2022-07-08,115,0,64.41613006591797,7407.854957580566,4,7,0,27,19079,3
100105,Groceries,62.190677642822266,2022-07-09,98,409,59.411117248535156,29483.53898071289,5,7,1,27,19177,3
100105,Groceries,62.190677642822266,2022-07-10,103,0,61.46223449707031,6330.610153198242,6,7,1,27,19280,3
100105,Groceries,62.190677642822266,2022-07-11,65,0,61.46223449707031,3995.0452423095703,0,7,0,28,19345,3
100105,Groceries,62.190677642822266,2022-07-12,84,0,61.46223449707031,5162.827697753906,1,7,0,28,19429,3
100105,Groceries,62.190677642822266,2022-07-13,87,0,61.46223449707031,5347.214401245117,2,7,0,28,19516,3
100105,Groceries,62.190677642822266,2022-07-14,162,746,59.99098281860351,54243.47843322754,3,7,0,28,19678,3
100105,Groceries,62.190677642822266,2022-07-15,111,0,60.38196563720703,6702.3981857299805,4,7,0,28,19789,3
100105,Groceries,62.190677642822266,2022-07-16,124,0,60.38196563720703,7487.363739013672,5,7,1,28,19913,3
100105,Groceries,62.190677642822266,2022-07-17,99,0,60.38196563720703,5977.814598083496,6,7,1,28,20012,3
100105,Groceries,62.190677642822266,2022-07-18,52,0,60.38196563720703,3139.8622131347656,0,7,0,29,20064,3
100105,Groceries,62.190677642822266,2022-07-19,196,632,58.882681884765624,48513.89129882812,1,7,0,29,20260,3
100105,Groceries,62.190677642822266,2022-07-20,87,0,59.43536376953125,5170.876647949219,2,7,0,29,20347,3
100105,Groceries,62.190677642822266,2022-07-21,17,0,59.43536376953125,1010.4011840820312,3,7,0,29,20364,3
100105,Groceries,62.190677642822266,2022-07-22,51,0,59.43536376953125,3031.2035522460938,4,7,0,29,20415,3
100105,Groceries,62.190677642822266,2022-07-23,70,0,59.43536376953125,4160.4754638671875,5,7,1,29,20485,3
100105,Groceries,62.190677642822266,2022-07-24,60,0,59.43536376953125,3566.121826171875,6,7,1,29,20545,3
100105,Groceries,62.190677642822266,2022-07-25,130,0,59.43536376953125,7726.5972900390625,0,7,0,30,20675,3
100105,Groceries,62.190677642822266,2022-07-26,152,0,59.43536376953125,9034.17529296875,1,7,0,30,20827,3
100105,Groceries,62.190677642822266,2022-07-27,89,511,51.876567153930665,29937.348953399658,2,7,0,30,20916,3
100105,Groceries,62.190677642822266,2022-07-28,159,796,67.86769248962403,68108.40621170044,3,7,0,30,21075,3
100105,Groceries,62.190677642822266,2022-07-29,150,0,62.69538497924805,9404.307746887207,4,7,0,30,21225,3
100105,Groceries,62.190677642822266,2022-07-30,181,0,62.69538497924805,11347.864681243896,5,7,1,30,21406,3
100105,Groceries,62.190677642822266,2022-07-31,150,0,62.69538497924805,9404.307746887207,6,7,1,30,21556,3
100105,Groceries,62.190677642822266,2022-08-01,128,0,62.69538497924805,8025.00927734375,0,8,0,31,21684,3
100105,Groceries,62.190677642822266,2022-08-02,129,0,62.69538497924805,8087.704662322998,1,8,0,31,21813,3
100105,Groceries,62.190677642822266,2022-08-03,102,0,62.69538497924805,6394.929267883301,2,8,0,31,21915,3
100105,Groceries,62.190677642822266,2022-08-04,129,678,73.4854165649414,61545.167473754875,3,8,0,31,22044,3
100105,Groceries,62.190677642822266,2022-08-05,195,0,69.40083312988281,13533.162460327148,4,8,0,31,22239,3
100105,Groceries,62.190677642822266,2022-08-06,124,0,69.40083312988281,8605.703308105469,5,8,1,31,22363,3
100105,Groceries,62.190677642822266,2022-08-07,95,0,69.40083312988281,6593.079147338867,6,8,1,31,22458,3
100105,Groceries,62.190677642822266,2022-08-08,145,0,69.40083312988281,10063.120803833008,0,8,0,32,22603,3
100105,Groceries,62.190677642822266,2022-08-09,231,749,76.54922119140625,76324.00019042968,1,8,0,32,22834,3
100105,Groceries,62.190677642822266,2022-08-10,148,0,74.0284423828125,10956.20947265625,2,8,0,32,22982,3
100105,Groceries,62.190677642822266,2022-08-11,111,0,74.0284423828125,8217.157104492188,3,8,0,32,23093,3
100105,Groceries,62.190677642822266,2022-08-12,121,0,74.0284423828125,8957.441528320312,4,8,0,32,23214,3
100105,Groceries,62.190677642822266,2022-08-13,231,933,74.23882797241211,86463.95852325439,5,8,1,32,23445,3
100105,Groceries,62.190677642822266,2022-08-14,166,0,74.16765594482422,12311.83088684082,6,8,1,32,23611,3
100105,Groceries,62.190677642822266,2022-08-15,103,0,74.16765594482422,7639.2685623168945,0,8,0,33,23714,3
100105,Groceries,62.190677642822266,2022-08-16,212,0,74.16765594482422,15723.543060302734,1,8,0,33,23926,3
100105,Groceries,62.190677642822266,2022-08-17,90,0,74.16765594482422,6675.08903503418,2,8,0,33,24016,3
100105,Groceries,62.190677642822266,2022-08-18,164,0,74.16765594482422,12163.495574951172,3,8,0,33,24180,3
100105,Groceries,62.190677642822266,2022-08-19,195,0,74.16765594482422,14462.692909240723,4,8,0,33,24375,3
100105,Groceries,62.190677642822266,2022-08-20,123,0,74.16765594482422,9122.621681213379,5,8,1,33,24498,3
100105,Groceries,62.190677642822266,2022-08-21,153,772,71.08561264038086,65218.37746795654,6,8,1,33,24651,3
100105,Groceries,62.190677642822266,2022-08-22,106,0,71.95122528076172,7626.829879760742,0,8,0,34,24757,3
100105,Groceries,62.190677642822266,2022-08-23,190,0,71.95122528076172,13670.732803344727,1,8,0,34,24947,3
100105,Groceries,62.190677642822266,2022-08-24,124,0,71.95122528076172,8921.951934814453,2,8,0,34,25071,3
100105,Groceries,62.190677642822266,2022-08-25,178,874,64.3048583984375,65974.92958984376,3,8,0,34,25249,3
100105,Groceries,62.190677642822266,2022-08-26,110,0,66.709716796875,7338.06884765625,4,8,0,34,25359,3
100105,Groceries,62.190677642822266,2022-08-27,74,0,66.709716796875,4936.51904296875,5,8,1,34,25433,3
100105,Groceries,62.190677642822266,2022-08-28,74,0,66.709716796875,4936.51904296875,6,8,1,34,25507,3
100105,Groceries,62.190677642822266,2022-08-29,77,0,66.709716796875,5136.648193359375,0,8,0,35,25584,3
100105,Groceries,62.190677642822266,2022-08-30,210,0,66.709716796875,14009.04052734375,1,8,0,35,25794,3
100105,Groceries,62.190677642822266,2022-08-31,91,0,66.709716796875,6070.584228515625,2,8,0,35,25885,3
100105,Groceries,62.190677642822266,2022-09-01,118,0,66.709716796875,7871.74658203125,3,9,0,35,26003,3
100105,Groceries,62.190677642822266,2022-09-02,92,0,66.709716796875,6137.2939453125,4,9,0,35,26095,3
100105,Groceries,62.190677642822266,2022-09-03,103,0,66.709716796875,6871.100830078125,5,9,1,35,26198,3
100105,Groceries,62.190677642822266,2022-09-04,114,858,67.31362197875976,65537.74581115722,6,9,1,35,26312,3
100105,Groceries,62.190677642822266,2022-09-05,127,0,67.16724395751953,8530.23998260498,0,9,0,36,26439,3
100105,Groceries,62.190677642822266,2022-09-06,105,0,67.16724395751953,7052.560615539551,1,9,0,36,26544,3
100105,Groceries,62.190677642822266,2022-09-07,173,0,67.16724395751953,11619.933204650879,2,9,0,36,26717,3
100105,Groceries,62.190677642822266,2022-09-08,97,0,67.16724395751953,6515.2226638793945,3,9,0,36,26814,3
100105,Groceries,62.190677642822266,2022-09-09,74,0,67.16724395751953,4970.376052856445,4,9,0,36,26888,3
100105,Groceries,62.190677642822266,2022-09-10,113,0,67.16724395751953,7589.898567199707,5,9,1,36,27001,3
100105,Groceries,62.190677642822266,2022-09-11,90,0,67.16724395751953,6045.051956176758,6,9,1,36,27091,3
100105,Groceries,62.190677642822266,2022-09-12,135,565,69.33289993286132,48824.18298187256,0,9,0,37,27226,3
100105,Groceries,62.190677642822266,2022-09-13,70,0,68.65579986572266,4805.905990600586,1,9,0,37,27296,3
100105,Groceries,62.190677642822266,2022-09-14,114,0,68.65579986572266,7826.761184692383,2,9,0,37,27410,3
100105,Groceries,62.190677642822266,2022-09-15,42,0,68.65579986572266,2883.5435943603516,3,9,0,37,27452,3
100105,Groceries,62.190677642822266,2022-09-16,196,636,66.16771102905273,54656.542723388666,4,9,0,37,27648,3
100105,Groceries,62.190677642822266,2022-09-17,92,0,67.06542205810547,6170.018829345703,5,9,1,37,27740,3
100105,Groceries,62.190677642822266,2022-09-18,175,0,67.06542205810547,11736.448860168457,6,9,1,37,27915,3
100105,Groceries,62.190677642822266,2022-09-19,109,0,67.06542205810547,7310.131004333496,0,9,0,38,28024,3
100105,Groceries,62.190677642822266,2022-09-20,32,0,67.06542205810547,2146.093505859375,1,9,0,38,28056,3
100105,Groceries,62.190677642822266,2022-09-21,111,0,67.06542205810547,7444.261848449707,2,9,0,38,28167,3
100105,Groceries,62.190677642822266,2022-09-22,152,483,64.45091445922851,40581.78799560547,3,9,0,38,28319,3
100105,Groceries,62.190677642822266,2022-09-23,105,0,65.49182891845703,6876.642036437988,4,9,0,38,28424,3
100105,Groceries,62.190677642822266,2022-09-24,104,0,65.49182891845703,6811.150207519531,5,9,1,38,28528,3
100105,Groceries,62.190677642822266,2022-09-25,164,0,65.49182891845703,10740.659942626953,6,9,1,38,28692,3
100105,Groceries,62.190677642822266,2022-09-26,82,0,65.49182891845703,5370.329971313477,0,9,0,39,28774,3
100105,Groceries,62.190677642822266,2022-09-27,135,546,58.42479331970215,38856.45419631958,1,9,0,39,28909,3
100105,Groceries,62.190677642822266,2022-09-28,48,0,60.6895866394043,2913.1001586914062,2,9,0,39,28957,3
100105,Groceries,62.190677642822266,2022-09-29,97,0,60.6895866394043,5886.889904022217,3,9,0,39,29054,3
100105,Groceries,62.190677642822266,2022-09-30,94,0,60.6895866394043,5704.821144104004,4,9,0,39,29148,3
100105,Groceries,62.190677642822266,2022-10-01,135,866,73.54814682006835,76291.19964141845,5,10,1,39,29283,3
100105,Groceries,62.190677642822266,2022-10-02,101,0,69.89629364013672,7059.525657653809,6,10,1,39,29384,3
100105,Groceries,62.190677642822266,2022-10-03,56,0,69.89629364013672,3914.1924438476562,0,10,0,40,29440,3
100105,Groceries,62.190677642822266,2022-10-04,49,0,69.89629364013672,3424.918388366699,1,10,0,40,29489,3
100105,Groceries,62.190677642822266,2022-10-05,88,0,69.89629364013672,6150.873840332031,2,10,0,40,29577,3
100105,Groceries,62.190677642822266,2022-10-06,103,0,69.89629364013672,7199.318244934082,3,10,0,40,29680,3
100105,Groceries,62.190677642822266,2022-10-07,186,0,69.89629364013672,13000.71061706543,4,10,0,40,29866,3
100105,Groceries,62.190677642822266,2022-10-08,86,0,69.89629364013672,6011.081253051758,5,10,1,40,29952,3
100105,Groceries,62.190677642822266,2022-10-09,118,0,69.89629364013672,8247.762649536133,6,10,1,40,30070,3
100105,Groceries,62.190677642822266,2022-10-10,101,0,69.89629364013672,7059.525657653809,0,10,0,41,30171,3
100105,Groceries,62.190677642822266,2022-10-11,195,631,60.0053377532959,48288.961723785396,1,10,0,41,30366,3
100105,Groceries,62.190677642822266,2022-10-12,81,0,62.9306755065918,5097.384716033936,2,10,0,41,30447,3
100105,Groceries,62.190677642822266,2022-10-13,205,0,62.9306755065918,12900.788478851318,3,10,0,41,30652,3
100105,Groceries,62.190677642822266,2022-10-14,49,0,62.9306755065918,3083.603099822998,4,10,0,41,30701,3
100105,Groceries,62.190677642822266,2022-10-15,150,643,60.80100326538086,47869.60097961426,5,10,1,41,30851,3
100105,Groceries,62.190677642822266,2022-10-16,106,0,61.50200653076172,6519.212692260742,6,10,1,41,30957,3
100105,Groceries,62.190677642822266,2022-10-17,109,0,61.50200653076172,6703.718711853027,0,10,0,42,31066,3
100105,Groceries,62.190677642822266,2022-10-18,105,0,61.50200653076172,6457.7106857299805,1,10,0,42,31171,3
100105,Groceries,62.190677642822266,2022-10-19,103,0,61.50200653076172,6334.706672668457,2,10,0,42,31274,3
100105,Groceries,62.190677642822266,2022-10-20,77,0,61.50200653076172,4735.654502868652,3,10,0,42,31351,3
100105,Groceries,62.190677642822266,2022-10-21,223,857,61.91087509155274,66932.93029083252,4,10,0,42,31574,3
100105,Groceries,62.190677642822266,2022-10-22,124,0,61.80175018310547,7663.417022705078,5,10,1,42,31698,3
100105,Groceries,62.190677642822266,2022-10-23,187,0,61.80175018310547,11556.927284240723,6,10,1,42,31885,3
100105,Groceries,62.190677642822266,2022-10-24,90,0,61.80175018310547,5562.157516479492,0,10,0,43,31975,3
100105,Groceries,62.190677642822266,2022-10-25,170,0,61.80175018310547,10506.29753112793,1,10,0,43,32145,3
100105,Groceries,62.190677642822266,2022-10-26,58,0,61.80175018310547,3584.501510620117,2,10,0,43,32203,3
100105,Groceries,62.190677642822266,2022-10-27,83,0,61.80175018310547,5129.545265197754,3,10,0,43,32286,3
100105,Groceries,62.190677642822266,2022-10-28,184,725,66.7628923034668,61421.66436767578,4,10,0,43,32470,3
100105,Groceries,62.190677642822266,2022-10-29,51,0,65.4057846069336,3335.6950149536133,5,10,1,43,32521,3
100105,Groceries,62.190677642822266,2022-10-30,86,0,65.4057846069336,5624.897476196289,6,10,1,43,32607,3
100105,Groceries,62.190677642822266,2022-10-31,107,0,65.4057846069336,6998.4189529418945,0,10,0,44,32714,3
100105,Groceries,62.190677642822266,2022-11-01,186,0,65.4057846069336,12165.475936889648,1,11,0,44,32900,3
100105,Groceries,62.190677642822266,2022-11-02,69,0,65.4057846069336,4512.999137878418,2,11,0,44,32969,3
100105,Groceries,62.190677642822266,2022-11-03,113,0,65.4057846069336,7390.853660583496,3,11,0,44,33082,3
100105,Groceries,62.190677642822266,2022-11-04,103,348,62.136245040893556,27698.516478424073,4,11,0,44,33185,3
100105,Groceries,62.190677642822266,2022-11-05,97,0,63.46249008178711,6155.86153793335,5,11,1,44,33282,3
100105,Groceries,62.190677642822266,2022-11-06,43,0,63.46249008178711,2728.8870735168457,6,11,1,44,33325,3
100105,Groceries,62.190677642822266,2022-11-07,62,0,63.46249008178711,3934.674385070801,0,11,0,45,33387,3
100105,Groceries,62.190677642822266,2022-11-08,100,0,63.46249008178711,6346.249008178711,1,11,0,45,33487,3
100105,Groceries,62.190677642822266,2022-11-09,92,670,67.71813415527345,52186.07668457032,2,11,0,45,33579,3
100105,Groceries,62.190677642822266,2022-11-10,83,0,66.70626831054688,5536.620269775391,3,11,0,45,33662,3
100105,Groceries,62.190677642822266,2022-11-11,124,0,66.70626831054688,8271.577270507812,4,11,0,45,33786,3
100105,Groceries,62.190677642822266,2022-11-12,119,966,68.91076889038087,75309.61299591065,5,11,1,45,33905,3
100105,Groceries,62.190677642822266,2022-11-13,210,0,68.27153778076172,14337.022933959961,6,11,1,45,34115,3
100105,Groceries,62.190677642822266,2022-11-14,67,0,68.27153778076172,4574.193031311035,0,11,0,46,34182,3
100105,Groceries,62.190677642822266,2022-11-15,124,0,68.27153778076172,8465.670684814453,1,11,0,46,34306,3
100105,Groceries,62.190677642822266,2022-11-16,64,0,68.27153778076172,4369.37841796875,2,11,0,46,34370,3
100105,Groceries,62.190677642822266,2022-11-17,195,0,68.27153778076172,13312.949867248535,3,11,0,46,34565,3
100105,Groceries,62.190677642822266,2022-11-18,126,0,68.27153778076172,8602.213760375977,4,11,0,46,34691,3
100105,Groceries,62.190677642822266,2022-11-19,49,0,68.27153778076172,3345.305351257324,5,11,1,46,34740,3
100105,Groceries,62.190677642822266,2022-11-20,80,0,68.27153778076172,5461.7230224609375,6,11,1,46,34820,3
100105,Groceries,62.190677642822266,2022-11-21,112,0,68.27153778076172,7646.4122314453125,0,11,0,47,34932,3
100105,Groceries,62.190677642822266,2022-11-22,105,500,54.966066207885746,31265.223903656006,1,11,0,47,35037,3
100105,Groceries,62.190677642822266,2022-11-23,104,0,60.002132415771484,6240.221771240234,2,11,0,47,35141,3
100105,Groceries,62.190677642822266,2022-11-24,157,0,60.002132415771484,9420.334789276123,3,11,0,47,35298,3
100105,Groceries,62.190677642822266,2022-11-25,195,613,66.41145042419433,54671.40566543579,4,11,0,47,35493,3
100105,Groceries,62.190677642822266,2022-11-26,72,0,63.99290084838867,4607.488861083984,5,11,1,47,35565,3
100105,Groceries,62.190677642822266,2022-11-27,110,0,63.99290084838867,7039.219093322754,6,11,1,47,35675,3
100105,Groceries,62.190677642822266,2022-11-28,71,0,63.99290084838867,4543.495960235596,0,11,0,48,35746,3
100105,Groceries,62.190677642822266,2022-11-29,109,0,63.99290084838867,6975.226192474365,1,11,0,48,35855,3
100105,Groceries,62.190677642822266,2022-11-30,91,0,63.99290084838867,5823.353977203369,2,11,0,48,35946,3
100105,Groceries,62.190677642822266,2022-12-01,87,0,63.99290084838867,5567.382373809814,3,12,0,48,36033,3
100105,Groceries,62.190677642822266,2022-12-02,67,0,63.99290084838867,4287.524356842041,4,12,0,48,36100,3
100105,Groceries,62.190677642822266,2022-12-03,107,552,64.90517471313476,42908.15738861084,5,12,1,48,36207,3
100105,Groceries,62.190677642822266,2022-12-04,46,0,64.60034942626953,2971.6160736083984,6,12,1,48,36253,3
100105,Groceries,62.190677642822266,2022-12-05,152,1090,68.15786849975586,85667.11202392577,0,12,0,49,36405,3
100105,Groceries,62.190677642822266,2022-12-06,195,0,67.07573699951172,13079.768714904785,1,12,0,49,36600,3
100105,Groceries,62.190677642822266,2022-12-07,46,0,67.07573699951172,3085.483901977539,2,12,0,49,36646,3
100105,Groceries,62.190677642822266,2022-12-08,144,0,67.07573699951172,9658.906127929688,3,12,0,49,36790,3
100105,Groceries,62.190677642822266,2022-12-09,109,0,67.07573699951172,7311.255332946777,4,12,0,49,36899,3
100105,Groceries,62.190677642822266,2022-12-10,138,0,67.07573699951172,9256.451705932617,5,12,1,49,37037,3
100105,Groceries,62.190677642822266,2022-12-11,78,0,67.07573699951172,5231.907485961914,6,12,1,49,37115,3
100105,Groceries,62.190677642822266,2022-12-12,180,0,67.07573699951172,12073.63265991211,0,12,0,50,37295,3
100105,Groceries,62.190677642822266,2022-12-13,112,0,67.07573699951172,7512.4825439453125,1,12,0,50,37407,3
100105,Groceries,62.190677642822266,2022-12-14,248,844,74.35785537719727,82696.01626708984,2,12,0,50,37655,3
100105,Groceries,62.190677642822266,2022-12-15,144,0,71.84571075439453,10345.782348632812,3,12,0,50,37799,3
100105,Groceries,62.190677642822266,2022-12-16,174,0,71.84571075439453,12501.153671264648,4,12,0,50,37973,3
100105,Groceries,62.190677642822266,2022-12-17,129,0,71.84571075439453,9268.096687316895,5,12,1,50,38102,3
100105,Groceries,62.190677642822266,2022-12-18,233,919,69.27706985473633,79171.21455230712,6,12,1,50,38335,3
100105,Groceries,62.190677642822266,2022-12-19,148,0,70.20413970947266,10390.212677001953,0,12,0,51,38483,3
100105,Groceries,62.190677642822266,2022-12-20,135,0,70.20413970947266,9477.558860778809,1,12,0,51,38618,3
100105,Groceries,62.190677642822266,2022-12-21,132,0,70.20413970947266,9266.94644165039,2,12,0,51,38750,3
100105,Groceries,62.190677642822266,2022-12-22,98,0,70.20413970947266,6880.00569152832,3,12,0,51,38848,3
100105,Groceries,62.190677642822266,2022-12-23,70,0,70.20413970947266,4914.289779663086,4,12,0,51,38918,3
100105,Groceries,62.190677642822266,2022-12-24,55,0,70.20413970947266,3861.227684020996,5,12,1,51,38973,3
100105,Groceries,62.190677642822266,2022-12-25,96,0,70.20413970947266,6739.597412109375,6,12,1,51,39069,3
100105,Groceries,62.190677642822266,2022-12-26,118,0,70.20413970947266,8284.088485717773,0,12,0,52,39187,3
100105,Groceries,62.190677642822266,2022-12-27,65,0,70.20413970947266,4563.269081115723,1,12,0,52,39252,3
100105,Groceries,62.190677642822266,2022-12-28,58,0,70.20413970947266,4071.840103149414,2,12,0,52,39310,3
100105,Groceries,62.190677642822266,2022-12-29,75,0,70.20413970947266,5265.310478210449,3,12,0,52,39385,3
100105,Groceries,62.190677642822266,2022-12-30,150,0,70.20413970947266,10530.620956420898,4,12,0,52,39535,3
100105,Groceries,62.190677642822266,2022-12-31,159,754,66.3610368347168,59997.959713439945,5,12,1,52,39694,3
100105,Groceries,62.190677642822266,2023-01-01,194,0,67.3520736694336,13066.302291870117,6,1,1,52,39888,3
100105,Groceries,62.190677642822266,2023-01-02,170,0,67.3520736694336,11449.852523803711,0,1,0,1,40058,3
100105,Groceries,62.190677642822266,2023-01-03,1,0,67.3520736694336,67.3520736694336,1,1,0,1,40059,3
100105,Groceries,62.190677642822266,2023-01-04,67,0,67.3520736694336,4512.588935852051,2,1,0,1,40126,3
100105,Groceries,62.190677642822266,2023-01-05,172,688,69.9011344909668,60552.99026489258,3,1,0,1,40298,3
100105,Groceries,62.190677642822266,2023-01-06,164,0,69.0522689819336,11324.57211303711,4,1,0,1,40462,3
100105,Groceries,62.190677642822266,2023-01-07,104,0,69.0522689819336,7181.435974121094,5,1,1,1,40566,3
100105,Groceries,62.190677642822266,2023-01-08,140,0,69.0522689819336,9667.317657470703,6,1,1,1,40706,3
100105,Groceries,62.190677642822266,2023-01-09,143,0,69.0522689819336,9874.474464416504,0,1,0,2,40849,3
100105,Groceries,62.190677642822266,2023-01-10,168,700,69.1795571899414,60069.37121582031,1,1,0,2,41017,3
100105,Groceries,62.190677642822266,2023-01-11,186,0,69.13911437988281,12859.875274658203,2,1,0,2,41203,3
100105,Groceries,62.190677642822266,2023-01-12,66,0,69.13911437988281,4563.181549072266,3,1,0,2,41269,3
100105,Groceries,62.190677642822266,2023-01-13,65,0,69.13911437988281,4494.042434692383,4,1,0,2,41334,3
100105,Groceries,62.190677642822266,2023-01-14,166,0,69.13911437988281,11477.092987060547,5,1,1,2,41500,3
100105,Groceries,62.190677642822266,2023-01-15,87,0,69.13911437988281,6015.102951049805,6,1,1,2,41587,3
100105,Groceries,62.190677642822266,2023-01-16,206,823,77.17641418457032,80761.80264404297,0,1,0,3,41793,3
100105,Groceries,62.190677642822266,2023-01-17,165,0,74.99282836914062,12373.816680908203,1,1,0,3,41958,3
100105,Groceries,62.190677642822266,2023-01-18,96,0,74.99282836914062,7199.3115234375,2,1,0,3,42054,3
100105,Groceries,62.190677642822266,2023-01-19,147,1016,85.66245239257813,102621.35100341796,3,1,0,3,42201,3
100105,Groceries,62.190677642822266,2023-01-20,122,0,82.21490478515625,10030.218383789062,4,1,0,3,42323,3
100105,Groceries,62.190677642822266,2023-01-21,179,0,82.21490478515625,14716.467956542969,5,1,1,3,42502,3
100105,Groceries,62.190677642822266,2023-01-22,109,0,82.21490478515625,8961.424621582031,6,1,1,3,42611,3
100105,Groceries,62.190677642822266,2023-01-23,142,0,82.21490478515625,11674.516479492188,0,1,0,4,42753,3
100105,Groceries,62.190677642822266,2023-01-24,146,0,82.21490478515625,12003.376098632812,1,1,0,4,42899,3
100105,Groceries,62.190677642822266,2023-01-25,134,0,82.21490478515625,11016.797241210938,2,1,0,4,43033,3
100105,Groceries,62.190677642822266,2023-01-26,74,0,82.21490478515625,6083.9029541015625,3,1,0,4,43107,3
100105,Groceries,62.190677642822266,2023-01-27,73,0,82.21490478515625,6001.688049316406,4,1,0,4,43180,3
100105,Groceries,62.190677642822266,2023-01-28,188,0,82.21490478515625,15456.402099609375,5,1,1,4,43368,3
100105,Groceries,62.190677642822266,2023-01-29,51,0,82.21490478515625,4192.960144042969,6,1,1,4,43419,3
100105,Groceries,62.190677642822266,2023-01-30,30,0,82.21490478515625,2466.4471435546875,0,1,0,5,43449,3
100105,Groceries,62.190677642822266,2023-01-31,61,0,82.21490478515625,5015.109191894531,1,1,0,5,43510,3
100105,Groceries,62.190677642822266,2023-02-01,61,0,82.21490478515625,5015.109191894531,2,2,0,5,43571,3
100105,Groceries,62.190677642822266,2023-02-02,52,0,82.21490478515625,4275.175048828125,3,2,0,5,43623,3
100105,Groceries,62.190677642822266,2023-02-03,40,0,82.21490478515625,3288.59619140625,4,2,0,5,43663,3
100105,Groceries,62.190677642822266,2023-02-04,66,288,63.910923919677735,21016.98195739746,5,2,1,5,43729,3
100105,Groceries,62.190677642822266,2023-02-05,95,0,71.15184783935547,6759.4255447387695,6,2,1,5,43824,3
100105,Groceries,62.190677642822266,2023-02-06,103,0,71.15184783935547,7328.640327453613,0,2,0,6,43927,3
100105,Groceries,62.190677642822266,2023-02-07,113,484,59.703413772583005,34398.82151260376,1,2,0,6,44040,3
100105,Groceries,62.190677642822266,2023-02-08,51,0,63.056827545166016,3215.898204803467,2,2,0,6,44091,3
100105,Groceries,62.190677642822266,2023-02-09,77,0,63.056827545166016,4855.375720977783,3,2,0,6,44168,3
100105,Groceries,62.190677642822266,2023-02-10,90,0,63.056827545166016,5675.114479064941,4,2,0,6,44258,3
100105,Groceries,62.190677642822266,2023-02-11,125,0,63.056827545166016,7882.103443145752,5,2,1,6,44383,3
100105,Groceries,62.190677642822266,2023-02-12,35,0,63.056827545166016,2206.9889640808105,6,2,1,6,44418,3
100105,Groceries,62.190677642822266,2023-02-13,87,425,50.505318298339844,24515.065383911133,0,2,0,7,44505,3
100105,Groceries,62.190677642822266,2023-02-14,36,0,54.48063659667969,1961.3029174804688,1,2,0,7,44541,3
100105,Groceries,62.190677642822266,2023-02-15,75,0,54.48063659667969,4086.0477447509766,2,2,0,7,44616,3
100105,Groceries,62.190677642822266,2023-02-16,109,0,54.48063659667969,5938.389389038086,3,2,0,7,44725,3
100105,Groceries,62.190677642822266,2023-02-17,34,0,54.48063659667969,1852.3416442871094,4,2,0,7,44759,3
100105,Groceries,62.190677642822266,2023-02-18,79,0,54.48063659667969,4303.970291137695,5,2,1,7,44838,3
100105,Groceries,62.190677642822266,2023-02-19,48,0,54.48063659667969,2615.070556640625,6,2,1,7,44886,3
100105,Groceries,62.190677642822266,2023-02-20,58,0,54.48063659667969,3159.876922607422,0,2,0,8,44944,3
100105,Groceries,62.190677642822266,2023-02-21,57,224,49.45657287597656,13565.539307861327,1,2,0,8,45001,3
100105,Groceries,62.190677642822266,2023-02-22,32,0,51.443145751953125,1646.1806640625,2,2,0,8,45033,3
100105,Groceries,62.190677642822266,2023-02-23,26,0,51.443145751953125,1337.5217895507812,3,2,0,8,45059,3
100105,Groceries,62.190677642822266,2023-02-24,82,0,51.443145751953125,4218.337951660156,4,2,0,8,45141,3
100105,Groceries,62.190677642822266,2023-02-25,95,367,51.563467788696286,23832.258879852296,5,2,1,8,45236,3
100105,Groceries,62.190677642822266,2023-02-26,56,0,51.52693557739258,2885.5083923339844,6,2,1,8,45292,3
100105,Groceries,62.190677642822266,2023-02-27,83,0,51.52693557739258,4276.735652923584,0,2,0,9,45375,3
100105,Groceries,62.190677642822266,2023-02-28,84,0,51.52693557739258,4328.262588500977,1,2,0,9,45459,3
100105,Groceries,62.190677642822266,2023-03-01,150,672,55.848980560302735,46393.854168090824,2,3,0,9,45609,3
100105,Groceries,62.190677642822266,2023-03-02,140,0,54.91796112060547,7688.514556884766,3,3,0,9,45749,3
100105,Groceries,62.190677642822266,2023-03-03,79,798,63.275674438476564,57415.6065612793,4,3,0,9,45828,3
100105,Groceries,62.190677642822266,2023-03-05,161,0,60.601348876953125,9756.817169189453,6,3,1,9,45989,3
100105,Groceries,62.190677642822266,2023-03-06,79,0,60.601348876953125,4787.506561279297,0,3,0,10,46068,3
100105,Groceries,62.190677642822266,2023-03-07,73,0,60.601348876953125,4423.898468017578,1,3,0,10,46141,3
100105,Groceries,62.190677642822266,2023-03-08,133,0,60.601348876953125,8059.979400634766,2,3,0,10,46274,3
